,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Chengdu,startLocation_Chongqing,startLocation_Guiyang,startLocation_Kunming,endLocation_Chengdu,endLocation_Chongqing,endLocation_Guiyang,endLocation_Kunming,timespan_2,timespan_3,timespan_4,cost
2224,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,64817
2225,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,90725
2226,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,105199
2227,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
2228,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,90725
2229,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,44694
2230,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,90725
2231,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,45151
2232,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,89029
2233,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,70697
2234,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,64817
2235,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,89029
2236,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
2237,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,105199
2238,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2239,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,89029
2240,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,76679
2241,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,64817
2242,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,70697
2243,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,48931
2244,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,59777
2245,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
2246,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,53341
2247,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,41334
2248,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,59777
2249,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,98285
2250,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,45151
2251,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,83609
2252,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,59777
2253,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,44694
2254,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2255,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,105199
2256,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,48931
2257,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,48684
2258,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,107105
2259,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,76679
2260,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,70697
2261,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,89029
2262,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,44694
2263,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,83609
2264,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,48684
2265,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,107105
2266,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,83609
2267,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,70697
2268,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,89029
2269,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,70697
2270,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,96379
2271,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,48931
2272,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,70799
2273,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2274,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,70799
2275,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,1,89029
2276,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,96379
2277,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,90725
2278,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,53341
2279,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,48931
2280,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,41334
2281,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,44694
2282,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,90725
2283,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,76679
2284,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,53341
2285,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,70697
2286,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,107105
2287,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,48684
2288,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,76679
2289,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,90725
2290,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,53341
2291,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
2292,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,105199
2293,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2294,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,64817
2295,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,48684
2296,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,98285
2297,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,98285
2298,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,41334
2299,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,96379
2300,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,53341
2301,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,70697
2302,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,41334
2303,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,89029
2304,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,107105
2305,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,83609
2306,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,89029
2307,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,83609
2308,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,90725
2309,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,105199
2310,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,107105
2311,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,96379
2312,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,70799
2313,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,59777
2314,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,41334
2315,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,48931
2316,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,105199
2317,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,41334
2318,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,45151
2319,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,70799
2320,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,83609
2321,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,89029
2322,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,83609
2323,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,48931
2324,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,64817
2325,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,83609
2326,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,107105
2327,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,96379
2328,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,98285
2329,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,83609
2330,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,98285
2331,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
2332,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,89029
2333,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,83609
2334,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,70697
2335,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,76679
2336,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,90725
2337,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,70799
2338,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,76679
2339,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,45151
2340,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,70697
2341,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,107105
2342,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,70697
2343,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,70697
2344,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,45151
2345,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,70799
2346,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,64817
2347,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,44694
2348,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,45151
2349,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,98285
2350,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,89029
2351,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,41334
2352,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,41334
2353,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,48931
2354,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,48931
2355,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2356,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,90725
2357,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,1,48931
2358,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,45151
2359,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,76679
2360,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
2361,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,59777
2362,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,83609
2363,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,48684
2364,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,70697
2365,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,105199
2366,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,53341
2367,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,64817
2368,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,48684
2369,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,76679
2370,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,48931
2371,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,45151
2372,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
2373,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,1,48931
2374,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,98285
2375,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,98285
2376,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,96379
2377,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,76679
2378,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,90725
2379,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
2380,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,83609
2381,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,98285
2382,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,1,89029
2383,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
2384,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,48684
2385,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,45151
2386,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,90725
2387,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
2388,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,96379
2389,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,89029
2390,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,59777
2391,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,89029
2392,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,48684
2393,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,70799
2394,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
2395,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,90725
2396,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,64817
2397,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2398,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,76679
2399,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,107105
2400,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,70799
2401,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,96379
2402,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,53341
2403,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,64817
2404,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,53341
2405,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,41334
2406,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,59777
2407,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,59777
2408,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,48931
2409,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,107105
2410,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,48931
2411,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,48931
2412,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,53341
2413,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,76679
2414,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,107105
2415,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,1,48931
2416,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,105199
2417,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2418,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,59777
2419,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,48931
2420,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,44694
2421,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
2422,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,107105
2423,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,41334
2424,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,76679
2425,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,83609
2426,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,89029
2427,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2428,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,64817
2429,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,98285
2430,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,70697
2431,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,70697
2432,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,107105
2433,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,96379
2434,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,76679
2435,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,41334
2436,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,44694
2437,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,48684
2438,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,59777
2439,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,70697
2440,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,107105
2441,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,98285
2442,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,48684
2443,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,105199
2444,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,70799
2445,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2446,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,105199
2447,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,44694
2448,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,53341
2449,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,70799
2450,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
2451,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,98285
2452,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2453,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,44694
2454,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,70697
2455,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,41334
2456,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,98285
2457,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,70697
2458,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2459,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,44694
2460,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
2461,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,70697
2462,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
2463,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,107105
2464,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2465,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2466,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,76679
2467,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,70697
2468,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,70697
2469,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2470,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,98285
2471,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,76679
2472,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,48684
2473,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,89029
2474,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,44694
2475,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,70697
2476,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,90725
2477,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2478,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,70799
2479,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
2480,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,41334
2481,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,59777
2482,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,105199
2483,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,90725
2484,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,59777
2485,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,90725
2486,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,70799
2487,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2488,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,98285
2489,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,41334
2490,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2491,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,45151
2492,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2493,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,64817
2494,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,48931
2495,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,70799
2496,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,98285
2497,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,48684
2498,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,41334
2499,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,96379
2500,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,98285
2501,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,70799
2502,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,44694
2503,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,59777
2504,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,98285
2505,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
2506,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,83609
2507,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,90725
2508,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,59777
2509,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,70799
2510,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,98285
2511,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,83609
2512,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,53341
2513,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,89029
2514,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,45151
2515,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,107105
2516,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,105199
2517,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,98285
2518,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,96379
2519,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,59777
2520,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
2521,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,41334
2522,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,53341
2523,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,83609
2524,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,107105
2525,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
2526,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,53341
2527,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,83609
2528,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,48931
2529,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,44694
2530,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,44694
2531,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2532,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,70799
2533,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,70697
2534,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,70799
2535,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,53341
2536,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,107105
2537,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2538,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,107105
