,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_2,timespan_3,timespan_4,timespan_5,cost
2126,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12532
2127,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11632
2128,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,31019
2129,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38718
2130,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
2131,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
2132,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
2133,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32599
2134,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11632
2135,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14539
2136,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
2137,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
2138,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,45618
2139,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41868
2140,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
2141,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12532
2142,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11632
2143,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,38449
2144,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11632
2145,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17089
2146,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32599
2147,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11632
2148,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17089
2149,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,41868
2150,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15739
2151,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,13732
2152,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,35299
2153,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,45618
2154,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12532
2155,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,32599
2156,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13732
2157,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32599
2158,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
2159,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32599
2160,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14539
2161,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,31019
2162,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,1,0,32599
2163,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13732
2164,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,45618
2165,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
2166,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,31019
2167,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31019
2168,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,38449
2169,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,41868
2170,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
2171,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13732
2172,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11632
2173,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28619
2174,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11632
2175,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31019
2176,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13732
2177,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,38449
2178,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13732
2179,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17089
2180,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
2181,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41868
2182,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,12532
2183,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,41868
2184,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
2185,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14539
2186,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,45618
2187,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,15739
2188,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,31019
2189,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38718
