,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Beijing,startLocation_Shijiazhuang,startLocation_Taiyuan,startLocation_Tianjin,endLocation_Beijing,endLocation_Shijiazhuang,endLocation_Taiyuan,endLocation_Tianjin,timespan_2,timespan_3,timespan_4,timespan_5,cost
2123,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,35419
2124,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,16431
2125,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52399
2126,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,1,0,0,0,24831
2127,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,1,0,0,48079
2128,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13911
2129,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16431
2130,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,1,49787
2131,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52399
2132,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58787
2133,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28737
2134,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,16431
2135,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,32539
2136,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13911
2137,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21051
2138,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,13911
2139,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22851
2140,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,1,28737
2141,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,1,0,0,0,21051
2142,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58787
2143,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21051
2144,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24831
2145,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24831
2146,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30019
2147,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,16431
2148,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16431
2149,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28737
2150,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52399
2151,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,1,0,0,0,49787
2152,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33777
2153,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,1,0,53927
2154,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24831
2155,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,1,0,0,0,48079
2156,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,1,0,33777
2157,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30019
2158,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35419
2159,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,1,0,28737
2160,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32539
2161,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,1,0,32539
2162,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52399
2163,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52399
2164,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31077
2165,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31077
2166,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,32539
2167,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31077
2168,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16431
2169,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,16431
2170,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,1,0,0,0,16431
2171,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,1,49787
2172,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13911
2173,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,0,1,33777
2174,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,0,1,28737
2175,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,1,0,13911
2176,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,32539
2177,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,1,0,0,49787
2178,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,53927
2179,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,1,0,0,28737
2180,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16431
2181,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44479
2182,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,1,0,0,0,35419
2183,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21051
2184,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14991
2185,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,1,0,0,0,32539
2186,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,1,0,0,0,53927
2187,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,32539
2188,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44479
2189,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30019
2190,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30019
2191,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58787
2192,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,1,0,0,24831
2193,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,1,0,0,0,30019
2194,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,53927
2195,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52399
2196,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24831
2197,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,1,28737
2198,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,1,0,0,24831
2199,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,1,0,0,53927
2200,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,16431
2201,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,13911
2202,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,1,0,0,24831
2203,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13911
2204,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24831
2205,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,16431
2206,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,1,0,0,0,35419
2207,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,30019
2208,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21051
2209,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44479
2210,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58787
2211,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31077
2212,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,30019
2213,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48079
2214,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13911
2215,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,1,0,0,0,22851
2216,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,53927
2217,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58787
2218,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58787
2219,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24831
2220,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,1,0,48079
2221,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,1,0,0,0,30019
2222,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58787
2223,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58787
2224,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,1,0,0,13911
2225,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44479
2226,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30019
2227,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21051
2228,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,49787
2229,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22851
2230,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,53927
2231,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,1,0,0,0,30019
2232,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31077
2233,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14991
2234,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31077
2235,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,32539
2236,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,1,0,0,0,49787
2237,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30019
2238,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16431
2239,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14991
2240,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,0,1,21051
2241,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58787
2242,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31077
2243,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,1,0,0,0,16431
2244,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,1,0,16431
2245,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,1,0,48079
2246,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44479
2247,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14991
2248,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,1,0,53927
2249,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,30019
2250,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14991
2251,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21051
2252,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,1,0,0,22851
2253,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31077
2254,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13911
2255,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,1,0,33777
2256,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32539
2257,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58787
2258,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16431
2259,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,32539
2260,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44479
2261,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,1,0,0,0,44479
2262,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30019
2263,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44479
2264,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48079
2265,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,1,0,53927
2266,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58787
2267,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58787
2268,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,1,0,49787
2269,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,16431
2270,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52399
2271,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52399
2272,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,1,28737
2273,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,1,0,0,35419
2274,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21051
2275,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,1,35419
2276,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22851
2277,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,32539
2278,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35419
2279,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,30019
2280,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,30019
2281,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44479
2282,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,53927
2283,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31077
2284,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30019
2285,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,1,0,0,0,49787
2286,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31077
2287,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44479
2288,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14991
2289,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35419
2290,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44479
2291,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13911
2292,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,16431
2293,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,1,0,0,0,33777
2294,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31077
2295,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,1,0,0,0,22851
2296,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21051
2297,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52399
2298,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22851
2299,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21051
2300,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31077
2301,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52399
2302,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,1,0,58787
2303,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,1,53927
2304,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14991
2305,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48079
2306,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,1,30019
2307,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,1,0,0,0,35419
2308,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13911
2309,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,1,0,48079
2310,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14991
2311,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52399
2312,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52399
2313,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13911
2314,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44479
2315,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,1,48079
2316,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28737
2317,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,48079
2318,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21051
2319,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31077
2320,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14991
2321,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,1,49787
2322,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,1,53927
2323,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58787
2324,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30019
2325,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16431
2326,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13911
2327,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24831
2328,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,16431
2329,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,48079
2330,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,1,0,0,0,21051
2331,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52399
2332,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,21051
2333,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13911
2334,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58787
2335,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,1,0,0,49787
2336,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31077
2337,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24831
2338,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,1,0,0,53927
2339,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,1,0,0,0,24831
2340,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,1,0,0,0,21051
2341,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24831
2342,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31077
2343,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24831
2344,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,0,1,33777
2345,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,1,0,53927
2346,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,1,0,0,0,53927
2347,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,32539
2348,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14991
2349,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,1,0,53927
2350,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,53927
2351,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30019
2352,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31077
2353,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30019
2354,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35419
2355,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,0,1,21051
2356,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,13911
2357,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24831
2358,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,1,0,16431
2359,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,1,0,0,28737
2360,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52399
2361,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,1,0,0,33777
2362,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,32539
2363,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30019
2364,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14991
2365,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,16431
2366,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,1,0,0,21051
2367,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30019
2368,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24831
2369,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,1,35419
2370,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,1,0,0,0,33777
2371,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,1,0,0,49787
2372,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58787
2373,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,32539
2374,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,1,0,13911
2375,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16431
2376,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31077
2377,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,30019
2378,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52399
2379,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14991
2380,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,1,0,0,0,21051
2381,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28737
2382,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,1,53927
2383,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30019
2384,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31077
2385,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14991
2386,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16431
2387,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,48079
2388,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,1,0,0,0,30019
2389,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,1,48079
2390,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,1,0,0,16431
2391,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14991
2392,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52399
2393,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14991
2394,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,1,0,53927
2395,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,1,0,0,24831
2396,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14991
2397,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33777
2398,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21051
2399,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,30019
2400,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,1,0,0,0,53927
2401,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14991
2402,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,49787
2403,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22851
2404,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22851
2405,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21051
2406,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30019
2407,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,32539
2408,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24831
2409,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,1,49787
2410,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52399
2411,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,32539
2412,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28737
2413,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,1,0,33777
2414,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,1,0,0,0,30019
2415,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30019
2416,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14991
2417,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,1,0,0,0,33777
2418,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,32539
2419,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21051
2420,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,1,0,0,16431
2421,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,1,33777
2422,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,1,0,0,21051
2423,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21051
