,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Beijing,startLocation_Shijiazhuang,startLocation_Taiyuan,startLocation_Tianjin,endLocation_Beijing,endLocation_Shijiazhuang,endLocation_Taiyuan,endLocation_Tianjin,timespan_2,timespan_3,timespan_4,timespan_5,timespan_6,cost
2732,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,45073
2733,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,74701
2734,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,45073
2735,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,46798
2736,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,45073
2737,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,68951
2738,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22766
2739,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,68951
2740,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,72599
2741,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,34404
2742,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,20766
2743,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20766
2744,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,39798
2745,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,66599
2746,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,68951
2747,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,72599
2748,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,43048
2749,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,81451
2750,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,61599
2751,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20766
2752,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,68951
2753,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34404
2754,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41573
2755,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,31654
2756,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,39798
2757,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,41573
2758,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22766
2759,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,20766
2760,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,81451
2761,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,34404
2762,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,49073
2763,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,81451
2764,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22766
2765,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34404
2766,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,19266
2767,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,46798
2768,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,81451
2769,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31654
2770,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,43048
2771,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41573
2772,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,66599
2773,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,22766
2774,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,68951
2775,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,43048
2776,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,74701
2777,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,19266
2778,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29154
2779,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,81451
2780,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,68951
2781,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43048
2782,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,39798
2783,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,68951
2784,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,81451
2785,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,74701
2786,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31654
2787,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20766
2788,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,74701
2789,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19266
2790,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,61599
2791,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19266
2792,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,81451
2793,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,81451
2794,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20766
2795,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,46798
2796,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,22766
2797,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,61599
2798,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,43048
2799,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,61599
2800,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,43048
2801,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,34404
2802,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,72599
2803,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,68951
2804,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,39798
2805,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,49073
2806,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,81451
2807,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,81451
2808,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,68951
2809,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,19266
2810,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,34404
2811,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,22766
2812,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19266
2813,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19266
2814,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,29154
2815,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,41573
2816,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,74701
2817,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,29154
2818,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,45073
2819,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,39798
2820,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,39798
2821,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,72599
2822,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,29154
2823,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
2824,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,19266
2825,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,72599
2826,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31654
2827,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,41573
2828,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29154
2829,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,66599
2830,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,72599
2831,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,39798
2832,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,43048
2833,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20766
2834,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,68951
2835,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,19266
2836,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,19266
2837,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,31654
2838,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,66599
2839,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41573
2840,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43048
2841,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,43048
2842,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,41573
2843,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,49073
2844,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,46798
2845,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,49073
2846,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,68951
2847,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,74701
2848,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22766
2849,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,81451
2850,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20766
2851,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,61599
2852,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,72599
2853,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,61599
2854,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,81451
2855,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22766
2856,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,61599
2857,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,66599
2858,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,29154
2859,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
2860,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
2861,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,46798
2862,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,61599
2863,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,49073
2864,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20766
2865,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43048
2866,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,49073
2867,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20766
2868,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,41573
2869,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,68951
2870,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,74701
2871,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,41573
2872,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
2873,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,29154
2874,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31654
2875,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,39798
2876,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31654
2877,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,39798
2878,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,29154
2879,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31654
2880,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,74701
2881,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20766
2882,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,39798
2883,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,41573
2884,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,72599
2885,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,45073
2886,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31654
2887,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,68951
2888,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,74701
2889,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,34404
2890,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,29154
2891,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,49073
2892,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,39798
2893,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,19266
2894,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,49073
2895,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,74701
2896,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,20766
2897,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,72599
2898,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31654
2899,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,74701
2900,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,41573
2901,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31654
2902,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,43048
2903,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,31654
2904,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,61599
2905,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34404
2906,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34404
2907,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,61599
2908,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19266
2909,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,61599
2910,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,81451
2911,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,43048
2912,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,19266
2913,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,34404
2914,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,49073
2915,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,81451
2916,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22766
2917,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,19266
2918,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,22766
2919,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,45073
2920,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43048
2921,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31654
2922,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,34404
2923,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,61599
2924,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,45073
2925,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,49073
2926,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,22766
2927,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,68951
2928,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34404
2929,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31654
2930,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,39798
2931,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,45073
2932,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,46798
2933,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,66599
2934,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,49073
2935,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,39798
2936,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,72599
2937,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,29154
2938,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,29154
2939,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,45073
2940,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,81451
2941,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,66599
2942,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,45073
2943,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,61599
2944,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,39798
2945,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19266
2946,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31654
2947,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43048
2948,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,49073
2949,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,22766
2950,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,68951
2951,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,68951
2952,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,81451
2953,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,45073
2954,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,74701
2955,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,81451
2956,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19266
2957,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
2958,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,45073
2959,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,39798
2960,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,43048
2961,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,20766
2962,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43048
2963,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,66599
2964,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,66599
2965,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,39798
2966,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31654
2967,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,31654
2968,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20766
2969,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,74701
2970,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,22766
2971,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,72599
2972,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,41573
2973,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43048
2974,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,49073
2975,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,19266
2976,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,66599
2977,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,45073
2978,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43048
2979,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31654
2980,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,22766
2981,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34404
2982,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,22766
2983,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,39798
2984,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,45073
2985,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,39798
2986,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,68951
2987,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,74701
2988,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,39798
2989,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29154
2990,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,81451
2991,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20766
2992,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,49073
2993,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,68951
2994,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,74701
2995,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,49073
2996,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,68951
2997,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,45073
2998,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,61599
2999,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31654
3000,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,66599
3001,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,41573
3002,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,39798
3003,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,41573
3004,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,34404
3005,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
3006,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,72599
3007,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,45073
3008,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,45073
3009,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20766
3010,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,19266
3011,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,43048
3012,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,34404
3013,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,19266
3014,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,34404
3015,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,72599
3016,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31654
3017,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41573
3018,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,61599
3019,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,74701
